year,ID,ticker,company_name,market_cap,bic_level_2,bic_level_3,unequal_voting,ceo_tenure,ipo_date,total_return_5y,total_return_4y,total_return_3y,total_return_2y,total_return_1y,total_return_6m,total_return_3m,capex,net_capex,short_term_wc,long_term_wc,modified_wc,ebit,ebitda,net_income,net_revenue,ebitda_margin,operating_margin,operating_margin_2y_before,operating_margin_1y_before,net_debt,sales_to_total_assets,free_float_percentage,rsi_14d,rsi_30d,volatility_30d,volatility_90d,volatility_180d,roe,normalized_roe,headline_roe,operating_roe,operating_roic,pe_ratio,eps_adjusted_diluted,eps_gaap_diluted,eps_adjusted_headline,eps_gaap_basic,ev_to_sales,tobin_q_ratio,board_size,pb_ratio,employee_growth_rate,fcf_yield,fcf_to_equity,headline_fcf,unlevered_fcf,ev,sales_growth_rate,current_shares_outstanding,shares_outstanding,volume_30d_average,volume_30d_average_to_outstanding,insider_shares_percentage,classified_board_system,poison_pill,repurchase,net_repurchase,dividend_per_share,dividend_to_common,dividend_to_preferred,dividend_payout_ratio,total_compensation_to_executives,total_compensation_to_board_members,institution_ownership_percentage,asset_to_equity,current_asset,current_liability,non_current_asset,non_current_liability,cash_conversion_cycle,interest_expense,ceo_is_female
2022,DIBS UQ Equity,DIBS,1stdibs.com Inc,197768304,Retail & Whsle - Discretionary,E-Commerce Discretionary,0,11.16666667,18/07/2007,-0.82175,-0.82175,-0.82175,-0.82175,-0.59392,-0.10721,-0.19237,-1.69E+07,-1.70E+07,-2.20E+07,1.39E+08,-1.86E+06,-2.60E+07,-2.00E+07,-23764000,99783333,-19.6554,-2.55E+01,,-16.0863,-1.30E+08,0.495739,44.28652,40.29827,42.28646,4.59E-01,6.14E-01,6.40E-01,1.82E+00,-19.5186,-7.16,-16.3356,-14.997,,-0.8057,-0.62,-0.62,-0.62,0.64387,1.27457,6,1.311183,,-19.3241,-3.80E+07,-3.80E+07,-3.90E+07,64916304,1.15074,38930768,38896451,140780.2,,5.178,1,,0,1.21E+08,0,0,0,,9240513,645975,82.154,1.349558,169131000,30173000,34246000,22505000,,15000,0
2022,DICE UQ Equity,DICE,DICE Therapeutics Inc,1487340672,Health Care,Biotech & Pharma,0,9.416666667,10/06/2021,-0.15424,-0.15424,-0.15424,-0.15424,0.232714,1.010309,0.538462,-718000,-718000,-4.10E+07,3.13E+08,-1710000,-4.80E+07,-4.70E+07,-48959000,1115000,-4172.62,-4.23E+03,,-2748.67,-3.20E+08,0.003454,75.42035,43.47021,50.34828,3.83E-01,1.40E+00,1.14E+00,-1.51E+01,,-31.91,,-25.7542,,-3.95,-3.95,-3.95,-3.95,1040.369,2.002789,8,3.810839,,-2.69004,-1.50E+08,-4.00E+07,,1.17E+09,30.35921,47671176,38224299,416217.4,,3.305,1,0,0,-3.00E+08,0,0,0,,11162814,2241581,91.932,1.040917,323911000,10881000,1843000,1924000,,174000,0
2022,DIN UN Equity,DIN,Dine Brands Global Inc,1012829888,Consumer Discretionary Services,Leisure Facilities & Services,0,2,15/09/2021,0.435217,0.070092,-0.16551,0.152354,-0.12306,0.007603,0.024388,-2.84E+07,-2.50E+07,1.38E+08,1.27E+08,4.87E+07,1.85E+08,2.08E+08,89548000,9.34E+08,22.36477,1.99E+01,-1.0693,18.44983,1.41E+09,0.472138,93.13609,35.98571,42.76792,2.59E-01,3.22E-01,3.83E-01,,,-8.98,,12.50499,11.78202,5.482929,5.36,6.17,5.36,2.602922,1.716863,10,,2.146794,8.426094,1.73E+08,85342000,1.43E+08,2.42E+09,7.941537,15678481,15682061,223195.6,,2.141,0,0,1.18E+08,1.18E+08,1.88,30496290,0,34.93555,13836813,2069131,115.172,-6.53866,645786000,519106000,1326235000,1754509000,,61567000,0
2022,DINO UN Equity,DINO,HF Sinclair Corp,10415907840,Oil & Gas,Oil & Gas Producers,0,3,12/07/1991,0.151929,0.130736,0.108787,1.071967,0.618975,0.165126,-0.03017,-6.83E+08,-6.80E+08,2.33E+09,-5.40E+09,2.83E+09,3.21E+09,3.82E+09,2.30E+09,2.75E+10,10.96776,9.20E+00,-3.93464,3.334424,2.26E+09,1.911667,74.1743,45.19913,45.311,5.11E-01,4.03E-01,4.18E-01,,31.90431,22,111.7255,27.26096,4.736375,10.95564,10.54,11.05,10.54,0.385724,1.20438,12,1.160806,8.147006,17.73144,2.11E+09,1.85E+09,2.08E+09,1.34E+10,110.0498,2.01E+08,2.02E+08,2672611,,0.587,0,0,1.08E+09,1.08E+09,1.2,2.44E+08,0,10.73949,34156013,3877883,91.83,23.46613,6827466000,3242291000,11398819000,5205469000,24.47416,1.50E+08,0.00E+00
2022,DIOD UW Equity,DIOD,Diodes Inc,3462063872,Tech Hardware & Semiconductors,Semiconductors,0,17.58333333,,1.602187,1.360198,0.350718,0.08,-0.30662,0.179185,0.173009,-2.03E+08,-2.00E+08,4.49E+08,7.65E+08,5.56E+08,3.98E+08,5.36E+08,304745000,1.98E+09,27.00723,2.00E+01,13.20591,13.71346,-6.10E+07,0.839994,96.43053,39.06148,46.69202,3.36E-01,4.96E-01,4.57E-01,3.08E+01,25.7671,23.88298,31.17048,23.48475,10.61353,7.173862,6.65,7.25,6.74,1.747284,1.812754,7,2.480041,-4.44257,4.741334,2.14E+08,1.64E+08,1.58E+08,3.47E+09,18.45441,45469712,45468133,241252.9,,3.202,0,0,0,-139000,0,0,0,0,18910359,1667518,106.231,1.615203,1276561000,511541000,1086003000,388319000,116.9083,6621000,0
2022,DIS UN Equity,DIS,Walt Disney Co/The,1.58E+11,Media,Entertainment Content,0,2.666666667,,-0.20086,-0.19797,-0.39929,-0.52048,-0.43909,-0.07966,-0.07898,-4.94E+09,-4.90E+09,4.82E+09,2.50E+07,-3.70E+09,6.53E+09,1.25E+10,3.15E+09,8.44E+10,15.10118,7.90E+00,5.802288,4.457267,4.06E+10,0.406235,99.94786,40.43151,42.25259,3.43E-01,4.58E-01,4.07E-01,2.39E+01,5.089316,7.515,7.11807,4.064049,33.95108,2.558976,1.72,3.53,1.73,2.568212,1.42781,12,1.628634,12.89474,0.673468,-3.00E+09,1.06E+09,6.38E+09,2.12E+11,22.70017,1.82E+09,1.78E+09,16140214,,0.041,0,0,40935388,-8.60E+07,0,0,0,0,86352815,4128237,67.489,1.878896,29098000000,29073000000,1.75E+11,66180000000,-49.4627,1.55E+09,0.00E+00
2022,DISH UW Equity,DISH,DISH Network Corp,7451115008,Media,Cable & Satellite,1,5.083333333,12/11/1957,-0.7192,-0.43548,-0.60417,-0.56586,-0.5672,-0.21695,0.015184,-2.30E+09,-2.30E+09,3.35E+09,-3.00E+09,6.34E+08,2.38E+09,3.35E+09,1.92E+09,1.73E+10,19.5857,1.40E+01,14.92514,19.33467,2.10E+10,0.348605,85.35686,44.42674,45.79244,5.26E-01,6.26E-01,5.96E-01,3.43E+00,11.49603,8.595,14.92789,6.6189,4.86928,2.883383,3.014909,3.02E+00,3.63E+00,1.692895,0.810865,8,0.437121,7.407407,8.163261,3.78E+09,-2.50E+08,2.42E+08,2.89E+10,-5.05297,2.92E+08,5.29E+08,4181509,,12.351,0,0,0,-3.40E+07,0,0,0,0,27840460,605792,108.383,2.810268,2941863000,5939922000,46061161000,25625969000,12.44624,15586000,0
2022,DJCO UR Equity,DJCO,Daily Journal Corp,344958784,Software & Tech Services,Software,0,0.5833333333,21/06/1995,0.09393,0.070556,-0.13742,-0.37993,-0.29776,-0.03203,-0.02293,-36000,-36000,2814000,2.76E+08,11925000,1989000,2617000,-75624000,,4.845489,3.68E+00,-2.56898,4.357246,-2.10E+08,0.169248,87.09705,36.59812,43.50519,4.59E-01,3.83E-01,3.88E-01,1.20E+01,-80.2313,-34.8773,0.917313,0.655889,,-126.093,-54.81,-126.092958,-54.81,2.452143,1.627288,4,1.926961,12.06897,-1.53555,37556000,-5297000,-9639000,1.32E+08,9.35431,1377026,1377026,3284.267,,12.903,0,0,0,0,0,0,0,,1701820,12084,49.771,1.782574,309454000,33619000,9657000,106475000,-220.388,1109000,0
2022,DK UN Equity,DK,Delek US Holdings Inc,1881692544,Oil & Gas,Oil & Gas Producers,0,0.5833333333,,-0.13769,-0.07005,-0.12756,0.716673,0.840356,0.067606,0.000835,-2.52E+08,-2.50E+08,8.98E+08,2.00E+08,5.20E+08,5.82E+08,9.30E+08,333900000,1.37E+10,4.924608,3.09E+00,-4.74732,-4.60392,1.76E+09,2.247833,97.74318,44.41419,45.94446,4.53E-01,4.67E-01,5.53E-01,-3.49E+01,31.23279,26.84,57.68202,14.0933,6.140827,4.396802,4.67,4.39,4.74,0.19922,1.1407,10,1.620814,-6.22877,33.23604,1.07E+09,6.25E+08,5.77E+08,3.76E+09,100.3163,69692320,69652976,1172293,,2.037,0,0,0,0,0.21,14799045,0,4.432179,28042016,1762557,117.906,6.544661,4029500000,3829300000,4367300000,3284500000,9.633513,1.69E+08,0.00E+00
2022,DKNG UW Equity,DKNG,DraftKings Inc,5112381440,Consumer Discretionary Services,Leisure Facilities & Services,1,11.08333333,,0.162245,0.162245,0.064486,-0.75537,-0.58537,-0.02399,-0.24769,-2.47E+07,-2.50E+07,-6.80E+08,9.08E+08,-1.20E+07,-1.60E+09,-1.50E+09,-1.46E+09,1.74E+09,-79.4454,-8.87E+01,,-127.624,-5.00E+07,0.443375,84.27297,35.94861,41.87007,4.92E-01,9.47E-01,8.74E-01,3.31E+01,-88.2303,-86.6733,-101.082,-55.7303,,-3.39405,-3.4416,-3.459984,-3.441602,2.723418,1.868633,12,3.560885,,-13.183,-6.70E+08,-6.70E+08,-1.50E+09,5.06E+09,62.33869,4.49E+08,4.49E+08,12905635,,5.609,0,0,0,-1.20E+07,0,0,0,,158695333,2569937,70.816,2.921055,2193078000,1285174000,1998975000,1471763000,,,0
2022,DKS UN Equity,DKS,Dick's Sporting Goods Inc,10033568768,Retail & Whsle - Discretionary,Retail - Discretionary,1,1,,3.811903,3.432736,1.715223,1.306458,0.065852,0.609272,0.154158,-3.51E+08,-3.40E+08,1.54E+09,2.22E+09,1.97E+09,1.63E+09,1.96E+09,1.15E+09,1.17E+10,16.1902,1.34E+01,6.067785,15.32696,2.71E+09,1.353599,95.6833,56.86395,54.36029,4.87E-01,5.08E-01,4.83E-01,-8.96E+01,47.00948,34.29,66.31779,26.95203,10.61695,11.33,11.33,12.77,14.9,1.051134,1.775886,11,4.076762,5.952381,2.933792,3.68E+08,2.94E+08,3.59E+08,1.27E+10,0.473459,59840864,80565000,1836197,,4.317,1,0,1.51E+09,1.49E+09,7.45,5.91E+08,0,51.1888,30179935,2370414,110.118,3.767754,4986462000,2762130000,3970138000,3817298000,44.25263,94134000,0
2022,DLB UN Equity,DLB,Dolby Laboratories Inc,6778706432,Tech Hardware & Semiconductors,Technology Hardware,1,13.58333333,16/10/2002,0.18705,0.19761,0.063194,-0.25653,-0.24908,-0.00733,0.086782,-4.79E+07,-4.80E+07,3.55E+08,1.03E+09,2.53E+08,2.07E+08,3.12E+08,184087000,1.28E+09,24.91049,1.65E+01,18.82798,26.87909,-7.60E+08,0.466172,97.81331,49.91623,50.16979,2.14E-01,2.58E-01,2.56E-01,4.70E+01,7.952031,10.605,8.530062,8.553794,37.25337,1.89352,1.81,3.14,1.84,4.805534,2.697965,10,3.011198,-1.35135,3.99262,2.71E+08,2.71E+08,1.50E+08,6.03E+09,-2.14344,60011564,95884641,440924.9,,1.725,0,0,5.30E+08,4.73E+08,1.02,1.02E+08,0,55.40304,27206621,2580010,105.3,1.194813,1310894000,277518000,1378654000,161010000,77.24644,394000,0
2022,DLR UN Equity,DLR,Digital Realty Trust Inc,29461024768,Real Estate,REIT,0,0.08333333333,16/02/2005,0.061852,0.083178,-0.07044,-0.22832,-0.40939,-0.21047,0.022777,-4.43E+09,-7.30E+08,,,,6.00E+08,2.13E+09,1.44E+09,4.58E+09,46.54746,1.31E+01,14.7775,16.50428,1.69E+10,0.116534,99.88453,42.20138,45.10037,2.69E-01,4.13E-01,3.65E-01,7.60E+00,1.932939,3.06,3.658361,1.681645,92.60525,1.082768,4.866752,4.87,4.927025,10.63289,1.335102,11,1.767654,5.281445,-9.40898,3.98E+09,-2.80E+09,-1.30E+08,4.86E+10,4.351608,2.88E+08,2.88E+08,1852756,,0.113,0,0,0,,4.82,1.37E+09,40724000,98.04654,43777393,3254555,114.392,2.065596,,,,,,2.84E+08,0.00E+00
2022,DLTH UW Equity,DLTH,Duluth Holdings Inc,206552320,Retail & Whsle - Discretionary,Retail - Discretionary,1,0.75,29/10/2004,-0.67371,-0.75505,-0.41311,-0.41477,-0.59289,-0.3522,-0.12216,-2.55E+07,-2.50E+07,3.70E+07,9.87E+07,1.33E+08,19807000,68027000,12216000,7.06E+08,9.970218,2.90E+00,4.173723,7.369151,1.99E+08,1.245872,42.99334,40.18589,39.27576,5.40E-01,5.58E-01,5.12E-01,8.53E+00,5.706906,7.13,9.219183,4.701155,16.64082,0.371376,0.37,0.371967,0.37,0.589813,1.038869,8,0.930854,7.378641,-8.36301,-1.10E+07,-1.70E+07,-1.30E+07,4.02E+08,-0.21659,30058504,33419000,169859.8,,27.875,0,0,3788700,3788700,0,0,0,0,5510048,813720,76.105,2.504837,240017000,141283000,307633000,187730000,145.4896,4050000,0
2022,DLTR UW Equity,DLTR,Dollar Tree Inc,31284332544,Retail & Wholesale - Staples,Retail - Consumer Staples,0,1.583333333,20/11/2015,0.301316,0.565988,0.503881,0.309145,0.006547,-0.09246,0.039236,-1.19E+09,-1.20E+09,2.42E+09,1.76E+09,,2.20E+09,2.96E+09,1.62E+09,2.75E+10,10.67869,7.93E+00,5.809624,7.359902,9.91E+09,1.208739,93.50031,41.28438,44.58248,1.91E-01,3.19E-01,3.42E-01,5.69E+00,20.84319,12.28,28.3124,11.62351,19.69916,7.18,7.18,7.31,7.21,1.487756,2.109871,12,3.780712,2.771643,-0.14544,4.43E+08,-4.50E+07,1.00E+08,4.12E+10,6.471346,2.21E+08,2.21E+08,2359673,,1.361,,0,1.60E+09,1.58E+09,0,0,0,0,28119633,2640957,107.188,2.768419,6446600000,4683100000,16462900000,9951100000,,,0
2022,DLX UN Equity,DLX,Deluxe Corp,732451136,Industrial Services,Commercial Support Services,0,4.166666667,06/03/1995,-0.7381,-0.48588,-0.61432,-0.36942,-0.44373,-0.19337,0.036102,-1.02E+08,-1.00E+08,2.62E+08,-3.50E+07,9.19E+07,1.67E+08,3.77E+08,60231000,2.14E+09,16.78932,7.46E+00,4.028606,7.10152,1.69E+09,0.759,98.9311,44.45842,45.18851,4.50E-01,4.50E-01,4.31E-01,2.08E+01,16.35856,,28.888,6.890042,7.782718,2.181757,1.38,3.2711,1.4,1.079608,1.064031,9,1.217328,-3.55298,11.39967,1.03E+08,83497000,1.51E+08,2.42E+09,17.75829,43136108,43136000,230459.9,,1.069,0,0,5619386,2424386,1.2,52086600,0,86.52978,21483062,2253817,95.239,4.911906,550419000,585844000,2406902000,1769405000,-6.18132,85472000,0
2022,DM UN Equity,DM,Desktop Metal Inc,431904864,Tech Hardware & Semiconductors,Technology Hardware,0,7.333333333,25/04/1980,-0.85979,-0.85979,-0.86373,-0.92093,-0.72525,-0.38182,-0.4749,-1.17E+07,-1.20E+07,-1.50E+08,2.74E+08,1.03E+08,-4.80E+08,-4.30E+08,-4.99E+08,2.06E+08,-207.743,-2.34E+02,,-318.646,-8.10E+07,0.195126,75.71937,37.30848,37.7312,8.07E-01,8.32E-01,8.38E-01,1.04E+01,-33.3484,-58.5091,-56.1785,-51.6711,,-0.93752,-1.6061,-0.630239,-1.606097,1.712453,0.894176,9,0.534508,578.2178,-48.0367,-9.30E+07,-2.10E+08,-4.90E+08,3.51E+08,184.1436,3.18E+08,3.17E+08,3499711,,10.751,1,0,101012,-4119988,0,0,0,,14706073,1641939,48.705,1.303191,372721000,98306000,678631000,146294000,144.3971,,0
2022,DMRC UW Equity,DMRC,Digimarc Corp,370464800,Software & Tech Services,Software,0,1.75,,-0.47915,0.275172,-0.44905,-0.60859,-0.53166,0.307638,0.364576,-952000,-952000,-3.80E+07,57502000,7800000,-5.70E+07,-4.90E+07,-55594000,29490000,-161.866,-1.88E+02,-142.507,-158.137,-4.90E+07,0.251032,86.95284,41.51957,47.88071,5.12E-01,9.17E-01,8.11E-01,-5.85E+01,-64.5481,-67.9579,-69.3588,-65.6937,,-2.89067,-3.04,-2.13,-3.04,10.66891,2.607298,8,3.67624,12.31527,-12.28,-4.50E+07,-4.50E+07,-5.70E+07,3.21E+08,20.66699,20035956,20037000,82614.67,,13.047,0,0,3304521,-5.50E+07,0,0,0,,5314456,1404377,87.478,1.189362,70448000,12946000,49473000,6147000,,,0
2022,DNA UN Equity,DNA,Ginkgo Bioworks Holdings Inc,3278565888,Health Care,Health Care Facilities & Svcs,,,,-0.833,-0.833,-0.833,-0.833,-0.79663,-0.28992,-0.45833,-3.17E+07,-3.20E+07,,1.34E+09,1.16E+08,-3.70E+09,-2.00E+09,-3.53E+09,3.34E+08,-376.161,-6.93E+02,,,-1.20E+09,0.282203,85.34002,40.55765,41.20194,6.51E-01,8.56E-01,9.07E-01,-6.80E+01,-231.686,-29.71,-245.065,-233.529,,-2.19951,-2.24,-2.198245,-2.24,3.865783,3.056901,,1.941517,,-10.5161,-3.50E+08,-3.40E+08,,2.04E+09,107.398,1.35E+09,1.65E+09,24195061,,7.523,,,0,-246000,0,0,0,,,,105.976,1.299332,1462003000,124818000,408692000,306141000,59.16421,-2731000,
2022,DNB UN Equity,DNB,Dun & Bradstreet Holdings Inc,5342066688,Software & Tech Services,Technology Services,0,3.916666667,,-0.51287,-0.51287,-0.51287,-0.50407,-0.39733,-0.1784,-0.00682,-2.13E+08,-2.10E+08,4.89E+08,-2.70E+08,1.11E+08,1.53E+08,7.51E+08,-36700000,2.23E+09,33.71785,6.85E+00,7.775441,5.480121,3.44E+09,0.236264,59.86968,41.21265,44.12124,2.98E-01,4.00E-01,3.57E-01,-2.36E+02,1.693713,15.275,4.290638,1.812068,89.20126,0.137442,-0.08,1.11,-0.08,3.97072,1.191278,10,1.515354,55.88017,6.162409,-1.40E+08,3.29E+08,4.85E+08,8.85E+09,8.82669,4.36E+08,4.36E+08,2632583,,8.112,0,0,0,0,0.05,21460000,0,,66740673,1706136,110.708,2.628415,666600000,936400000,8763100000,4905700000,,1.99E+08,0.00E+00
2022,DNLI UW Equity,DNLI,Denali Therapeutics Inc,3776978176,Health Care,Biotech & Pharma,0,7.416666667,01/07/2020,0.724117,0.346079,0.596441,-0.66798,-0.37646,-0.05505,-0.09384,-1.60E+07,-1.60E+07,-2.00E+08,7.78E+08,-7.54E+06,-3.10E+08,-2.90E+08,-3.03E+08,1.13E+08,-264.228,-2.82E+02,-1016.83,7.209841,-1.00E+09,0.090171,72.89404,46.03245,47.21318,6.90E-01,7.12E-01,6.79E-01,-1.03E+00,-33.1846,-24.36,-34.2755,-32.0392,,-2.47,-2.47,-2.471653,-2.47,24.68941,3.727805,11,4.243518,30.58419,-6.71394,-2.50E+08,-2.50E+08,-3.60E+08,2.73E+09,-68.6386,1.36E+08,1.24E+08,675609.5,,5.154,1,0,0,-1.60E+07,0,0,0,,24955669,4494172,91.656,1.513129,1138526000,360670000,89080000,55633000,,,0
2022,DNMR UN Equity,DNMR,Danimer Scientific Inc,181485728,Materials,Chemicals,0,2.083333333,08/12/2017,-0.81451,-0.81451,-0.81451,-0.92386,-0.78991,-0.60746,-0.39322,-2.22E+08,-2.20E+08,-4.30E+07,1.31E+08,4.83E+07,-1.90E+08,-1.70E+08,-1.64E+08,66916667,-309.466,-3.47E+02,,-142.201,2.14E+08,0.075844,86.86275,41.31817,40.8328,7.69E-01,8.80E-01,9.10E-01,-3.32E+01,-23.8846,-35.6544,-41.9188,-29.9413,,-1.09168,-1.62,-1.62,-1.62,7.10925,0.804576,9,0.463304,,-162.74,-3.10E+07,-3.00E+08,-4.20E+08,3.95E+08,4.852209,1.01E+08,1.01E+08,1419585,,11.412,0,0,0,-519000,0,0,0,,9266007,653000,61.947,1.872187,162590000,31569000,570785000,310085000,205.6015,2444000,0
2022,DNOW UN Equity,DNOW,NOW Inc,1402584832,Oil & Gas,Oil & Gas Services & Equip,0,2.583333333,,0.099567,0.091065,0.129893,0.768802,0.487119,0.298569,0.263682,-8000000,-8000000,1.49E+08,5.96E+08,4.28E+08,1.03E+08,1.22E+08,108000000,1.94E+09,6.036616,5.10E+00,-26.8179,-2.30415,-2.40E+08,1.576443,98.65091,52.86588,53.51502,4.41E-01,4.14E-01,4.64E-01,-3.57E+01,16.59215,,13.70592,12.77916,11.45725,1.108468,0.96,0.77,0.96,0.574263,1.460885,8,1.7476,-6,-0.85556,-1.20E+07,-1.20E+07,-5.00E+07,1.16E+09,33.04806,1.10E+08,1.11E+08,519607,,1.349,1,0,0,0,0,0,0,0,9911393,1697498,103.412,1.590571,1054000000,458000000,228000000,18000000,71.21145,,0
2022,DNUT UW Equity,DNUT,Krispy Kreme Inc,1727951104,Consumer Staple Products,Food,0,6.083333333,,-0.50238,-0.50238,-0.50238,-0.50238,-0.44913,-0.23747,-0.10276,-1.11E+08,-1.10E+08,8.29E+07,-3.30E+08,-9.20E+07,40242000,2.17E+08,-11547000,1.48E+09,14.51331,2.69E+00,,26.14914,1.23E+09,0.482259,39.70899,21.70905,32.89172,6.03E-01,4.42E-01,3.97E-01,1.44E+01,0.125088,2.78,3.352094,1.603383,2217.924,0.004653,-0.07,0.27,-0.07,2.046371,1.403861,11,1.472543,,0.123615,48205000,2136000,,3.06E+09,11.68329,1.67E+08,1.67E+08,1218671,,6.033,0,0,0,-1.50E+08,0.46,76949128,0,,7553619,2353694,57.81,2.435263,174509000,509002000,2927342000,1319126000,-107.104,31202000,0
2022,DO UN Equity,DO,Diamond Offshore Drilling Inc,1055853568,Oil & Gas,Oil & Gas Services & Equip,0,1.666666667,01/07/2021,0.386667,0.386667,0.386667,0.386667,0.386667,0.765705,0.568627,-4.76E+07,-4.20E+07,5.14E+07,6.93E+07,1.40E+08,-1.80E+08,-7.50E+07,-1.76E+08,,-8.89835,-2.11E+01,-126.841,-72.7904,4.81E+08,0.554756,99.42631,67.92692,60.78912,4.97E-01,4.16E-01,6.18E-01,-9.90E-01,-9.19203,-21.7109,-22.0703,-13.0232,,-0.6038,-0.84192,9.662312,-0.841923,1.818534,1.194788,8,1.440896,0,-0.91632,9680000,-9675000,-1.20E+08,1.54E+09,26.87805,1.02E+08,1.01E+08,945144.7,,0.574,1,0,3073939,78073939,0,0,0,,6375996,1680495,91.105,2.086746,300737000,231470000,1222982000,562060000,,38098000,0
2022,DOC UN Equity,DOC,Physicians Realty Trust,3302934528,Real Estate,REIT,0,9.416666667,,0.053569,0.119021,-0.10202,-0.09666,-0.18926,-0.14683,-0.02301,-749396000,1.85E+08,,,,1.23E+08,3.15E+08,120235000,5.07E+08,61.79297,2.40E+01,29.01492,26.9774,1.99E+09,0.099212,99.08959,45.06867,46.15742,1.58E-01,2.62E-01,2.40E-01,-2.17E+01,1.590469,1.92,4.444704,2.656473,76.12744,0.190076,0.53,0.53,0.53,10.66786,1.081737,9,1.164458,9.876543,-14.2043,,-4.70E+08,3.15E+08,5.44E+09,12.62063,2.28E+08,2.27E+08,1921898,,0.91,0,0,25287474,,0.92,2.07E+08,0,171.7531,14521921,1681346,99.084,1.75376,,,,,,71738000,0
2022,DOCN UN Equity,DOCN,DigitalOcean Holdings Inc,2452687104,Software & Tech Services,Software,0,3.416666667,19/07/2013,-0.40071,-0.40071,-0.40071,-0.40071,-0.68293,-0.38419,-0.29583,-1.08E+08,-1.10E+08,1.94E+08,8.10E+08,4.07E+07,-2.10E+07,76087000,-26342000,5.28E+08,14.27561,-3.99E+00,,0.149086,6.44E+08,0.328257,64.05455,40.40412,41.29828,5.75E-01,7.17E-01,7.41E-01,4.37E+00,-4.34645,42,-4.54022,-1.74523,,-0.18575,-0.24,0.75,-0.24,5.809582,2.725036,7,81.11233,,2.219484,1.52E+09,5381354,-6.70E+07,3.10E+09,34.45118,96297096,96229736,1153324,,5.019,1,0,4.50E+08,4.10E+08,0,0,0,,18520815,1350451,100.585,53.73422,908356000,98808000,715331000,1494662000,,7350000,0
2022,DOCS UN Equity,DOCS,Doximity Inc,6459905024,Software & Tech Services,Software,,,24/03/2021,-0.36679,-0.36679,-0.36679,-0.36679,-0.33054,-0.03619,0.110523,-3147000,-3147000,1.62E+08,7.30E+08,78130000,1.17E+08,1.26E+08,141055000,3.66E+08,32.69651,3.06E+01,,32.6619,-7.30E+08,0.37376,83.47108,49.82819,51.73566,4.38E-01,8.80E-01,7.55E-01,-5.62E+00,17.10514,9.11,14.22843,13.67876,51.56001,0.650892,0.65,0.81,0.75,14.8966,5.176932,,7.342343,,2.405097,1.55E+08,1.51E+08,98815000,5.73E+09,38.54802,1.14E+08,1.92E+08,1449812,,1.193,,,1.40E+08,1.25E+08,0,0,0,0,,,120.923,1.169949,847917000,118143000,180426000,31236000,,,
2022,DOCU UW Equity,DOCU,DocuSign Inc,11143529472,Software & Tech Services,Software,0,5.083333333,24/06/2021,0.394916,0.382735,-0.25219,-0.7507,-0.63614,-0.03416,0.036469,-7.11E+07,-7.10E+07,6.55E+08,3.09E+07,3.75E+08,-1.10E+08,-2.80E+07,-1.33E+08,2.37E+09,-1.15704,-4.63E+00,-14.7498,-3.14737,-1.40E+08,0.892217,98.34051,57.73943,53.59956,8.40E-01,8.20E-01,7.15E-01,1.71E+01,-29.3203,135.28,-31.8963,-9.20781,,-0.52404,-0.66,1.87,-0.66,4.515863,4.048959,8,23.78463,6.604308,3.467797,3.73E+08,3.86E+08,-3.00E+08,1.10E+10,24.51786,2.01E+08,2.01E+08,6879921,,1.328,1,0,0,-5.00E+07,0,0,0,,46642860,2003665,85.446,5.830414,1480385000,1449531000,1251199000,813547000,,6354000,0
2022,DOMA UN Equity,DOMA,Doma Holdings Inc,148775808,Financial Services,Specialty Finance,,,27/04/2018,-0.95551,-0.95551,-0.95551,-0.95551,-0.91085,-0.56029,0.030724,-1.33E+07,-1.30E+07,,2.00E+08,-3.44E+06,-2.70E+08,-2.20E+08,-2.77E+08,4.77E+08,-29.0912,-3.71E+01,,,-3.10E+08,1.511168,41.19816,58.21601,48.07621,7.40E-01,7.72E-01,9.45E-01,-3.75E+01,-83.6277,-97.8484,-96.6965,-64.6985,,-16.512,-19.5848,-25.83165,-19.584825,,0.916898,,0.801834,,-110.959,-1.70E+08,-1.70E+08,,-1.60E+08,,13139837,13114888,29271.95,,18.886,,,0,-3622000,0,0,0,,,,59.486,2.641599,248809000,189779000,240394000,114232000,,,
2022,DOMO UQ Equity,DOMO,Domo Inc,491920320,Software & Tech Services,Software,0,11.33333333,,-0.47839,-0.27458,-0.34438,-0.7767,-0.7129,-0.48777,-0.20845,-6625000,-6625000,-3.00E+07,-7.90E+07,35471000,-1.00E+08,-7.00E+07,-1.19E+08,2.94E+08,-23.5725,-34.3556,-41.7983,-30.7985,55643000,1.375846,96.0134,48.06372,45.93322,1.172134,0.989185,0.904256,-97.8484,,,,,,-3.55,-3.55,-1.03,-3.55,1.83123,4.020021,8,,21.2963,-2.80025,-1.40E+07,-1.20E+07,-6.40E+07,5.48E+08,22.14075,31281308,34545000,552130.3,,3.528,0,0,0,-2574000,0,0,0,,16240672,1356409,95.086,-1.4873,146999000,225748000,70332000,137708000,,,0
